Date,Equity,Rates,Credit
2023-05-02,0.005169724807855818,-0.001627774995090236,-0.0033706928057283285
2023-05-03,-0.004394023402027239,-0.0023394965397320025,-0.002433013479856015
2023-05-04,0.00042494118727687426,-0.00018634908135735747,0.006464413843773318
2023-05-05,0.0051074665890590894,0.0011154571385889552,0.0027814848459044683
2023-05-08,0.004765311760299441,-0.004031571798494179,-0.0018281499076158066
2023-05-09,0.006953851089727863,0.0028971307098249128,-0.0010822320998225671
2023-05-10,-0.0006848548450942363,0.0002520094733387989,-0.007735885452927234
2023-05-11,-0.003932983120441538,-0.007567785013247642,0.002042371004257705
2023-05-12,-0.0004971821090639906,-0.007834365761588124,-0.00869907853847733
2023-05-15,-0.016573344339580298,-4.927717171724494e-05,0.0038589823291772804
2023-05-16,-0.014171124724230873,-0.0008838692711454164,0.0007431079624563293
2023-05-17,-0.012926996123544024,-0.000413680454298534,0.012034758997869611
2023-05-18,-0.009672468276014819,-0.00011192982612087192,-0.005400677768621529
2023-05-19,0.004297742267234366,0.0009022393580407229,-0.00041331045520316467
2023-05-22,-0.008754790553600608,0.003790598439393199,0.009091438504615313
2023-05-23,-0.003481625540393897,-0.0044444196036702325,0.006056948201457072
2023-05-24,0.013292282977860654,-0.004687886371603179,-0.003381060257899499
2023-05-25,-0.0032626397106142596,-0.00437329543154953,0.0012198371418672388
2023-05-26,0.0076751556846708655,0.0011556666686748276,0.00010999678207543617
2023-05-29,-0.00903617680009877,0.004979789514585782,0.001509779336970786
2023-05-30,-0.0017543755786763003,-0.001725357752958042,-0.003393402179924149
2023-05-31,-0.009200220549105813,-0.010006799376638618,-0.0003466020135036726
2023-06-01,-0.003090330759005625,-0.006815971450441502,-0.007890261876383569
2023-06-02,0.008703081374573955,-0.0033321468911840465,0.0007756172593404103
2023-06-05,-0.016973204231923486,-0.002230915549980859,0.00235010336710916
2023-06-06,0.004644236435458573,-0.0016335545090189058,-0.00103709706321942
2023-06-07,0.0026773560233227787,0.00015432449192366826,-0.007975254452923939
2023-06-08,-0.005641499556967944,-0.0012469853232897885,0.0050426593142573126
2023-06-09,-0.014160578543884547,0.004197358442173628,0.0019226251899640114
2023-06-12,0.0010212950771386951,-0.002704069222725475,-0.0035300754885048843
2023-06-13,-0.0049949270906380246,-0.003449271837902172,-0.0013030022341903199
2023-06-14,0.0026267621135470393,0.0019155021540818464,-0.007403347013909194
2023-06-15,0.0005185214552344288,-0.006142568279704478,-0.005027050638889522
2023-06-16,0.016317788913209157,0.001558766821280009,-0.0025890567317856973
2023-06-19,-0.002093556274730243,0.00041021273490506743,0.006242104061400756
2023-06-20,-0.00993497492621865,-0.0005897699596726696,-0.0030975169544373783
2023-06-21,0.0020927563495631617,0.006353104428597049,0.0033010682966437936
2023-06-22,0.0024999668397176515,-0.0024888297811788717,-0.002591581014307899
2023-06-23,0.013891875752404366,0.008241192682096313,0.0013397378042593743
2023-06-26,0.008651112459145785,-0.0009017257969123972,-0.0006069775107190108
2023-06-27,0.0038687105914950934,-0.005108065779880913,0.004465283000463717
2023-06-28,0.014933028912195619,0.00027967832397930123,-0.0025740566910927897
2023-06-29,-0.011587630543228509,-0.004304980801275072,-0.007762641250012205
2023-06-30,-0.0060975153274974775,-0.003007023391254001,-0.006809745156818163
2023-07-03,-0.008965759414055249,0.0015881332000619646,-0.002559387469713787
2023-07-04,-0.0035980980315576797,0.002222328354600499,-0.006145299853390264
2023-07-05,-0.013466861475563089,-0.0024886708010170328,0.0021510600783977564
2023-07-06,0.006651509468144043,0.003949620580185603,-0.002228840824290389
2023-07-07,-0.0019222269709877338,0.004630031032084536,0.011973032750132158
2023-07-10,-0.014408062945026579,0.005745207026253164,-0.008588572975685662
2023-07-11,-0.009855790812075417,0.0021176536285028888,0.0011181658935490062
2023-07-12,0.003435138474501953,0.005453714848342795,-0.005539765117528345
2023-07-13,0.008681265678943811,-0.007523193711896231,-0.002367006701913393
2023-07-14,0.020267308916917866,-0.0012716261945138502,0.0008070973667027209
2023-07-17,0.029438624660073298,-0.003468021025293705,-0.011526856874371435
2023-07-18,0.004444094332759964,0.00047690344450956835,0.0012841305839401374
2023-07-19,-0.009595381200318642,-0.002285796876786949,0.009614537311370838
2023-07-20,-0.02102046280731309,-0.0006646313677989295,-0.0021671914918429645
2023-07-21,0.002977114623438358,0.007528699520816198,0.0013990392840275475
2023-07-24,-0.00782941095310326,-0.0006788791856815132,0.0052246084656269965
2023-07-25,-0.0038535726017968532,0.0016551692687608558,-0.0007197675001349828
2023-07-26,-0.005820967990598081,-0.0009290773196969408,-0.002804800942657416
2023-07-27,-0.0011079088641638528,0.0003028531518273347,-0.011278682018608762
2023-07-28,0.010959802307876436,2.4066721744285837e-05,0.0033049535969748665
2023-07-31,0.001870485674453446,0.001793296263892638,-0.00046584204864448623
2023-08-01,-0.0012863483703868831,0.004661230142188708,-0.004963419256940808
2023-08-02,-0.010056537528258117,0.006589575990413318,0.0007329835513884679
2023-08-03,-0.01644682944704357,0.0012384803276366675,-0.002818401784030907
2023-08-04,-0.004563079090733309,0.0023581875441424085,-0.0025421306555776283
2023-08-07,-0.00023782550818320498,-0.004603458036742268,0.003131455780543541
2023-08-08,0.01797929913579883,-0.0003515069696624823,-0.0065919120566192225
2023-08-09,0.0016027452147288584,0.0037611578595343562,0.005336576430368793
2023-08-10,0.010127395110230576,0.0034638745536686127,-0.0068884308155920185
2023-08-11,-0.0046929559853915205,0.0008464389311802009,-0.0032135070417763194
2023-08-14,-0.011549437664170246,0.0035455758382718096,0.009714730970332887
2023-08-15,-0.009351167622323719,0.0019630668359752754,0.0057367738082121115
2023-08-16,-0.006952260645357532,0.0048012250330372866,0.000588019962477201
2023-08-17,0.021584697324351646,0.0011574366278284446,-0.004602651077506082
2023-08-18,-0.007913866792243861,-0.0014227932622841387,-0.0025463615334994664
2023-08-21,0.008684892037363449,0.0013433650277320946,0.000466376572928482
2023-08-22,-0.008729271780870265,-0.011722377503411104,0.0002876161616979921
2023-08-23,0.009615730128742441,0.0015315429455401979,-0.0003543546481298143
2023-08-24,0.0041495096610586315,-0.014593651300859135,-5.416257042092165e-05
2023-08-25,-0.0012663789765809043,-0.006893853629621673,-0.0009718755485255703
2023-08-28,-0.00010762526135434027,0.0018070744037639367,-0.007109893678200065
2023-08-29,-0.006247876954293905,0.001910117349067181,-0.0024825537108041644
2023-08-30,0.004760722014820805,-0.0046497151205597215,0.004673120269934233
2023-08-31,-0.0042498348034078,-0.0028484081675157554,-0.006741671487755587
2023-09-01,-0.011956057637672482,0.005482163954456528,-0.0008477775576963926
2023-09-04,-0.012479375743196193,-0.0019361205262907048,-0.00399876964385422
2023-09-05,0.0020258791772211947,0.008971681249611941,0.0006567521469905567
2023-09-06,0.016090912564104352,-7.679412705384596e-06,-0.0018431659053340908
2023-09-07,0.0018999161357343825,0.0016321447075250673,0.007486968324873345
2023-09-08,-0.0008863832610988256,0.006467497593994431,0.002632915770951269
2023-09-11,0.003158261396025429,0.0005241084647736782,-0.006459015828886056
2023-09-12,0.013360017417068248,-0.004009375922763205,0.003456140058068493
2023-09-13,0.0024938250136385632,-0.00043890980677716045,-0.0037732592813103155
2023-09-14,-0.003809272308337372,-0.00014244294476036375,-0.002784981856887668
2023-09-15,0.011362887100598889,-0.0054589666088062615,0.0016690951005356091
2023-09-18,0.004587564384616135,-0.0010233282853632935,-0.002358737098650674
2023-09-19,0.015657559919959922,-0.002968768375989747,0.004564279081614777
2023-09-20,0.0021323443722190616,0.0036974310287497363,-0.0037725503075669775
2023-09-21,-0.011944690317205003,0.00013844749674102246,-0.002994732762956816
2023-09-22,-0.01338159199245665,-0.0011311829965902802,-0.0031818544677405447
2023-09-25,0.016809279322312496,-0.00042472772249030507,-0.002728193741775195
2023-09-26,0.017536657207832974,0.0008924880736246645,0.0055959577777390645
2023-09-27,-0.0014951921328260065,0.0024672567987591193,0.0032439814680515155
2023-09-28,-0.0035318732113598776,-0.003998848914677526,0.008649719770060356
2023-09-29,0.014914442922422022,-0.004166350530485087,0.011438221019496273
2023-10-02,-0.01077045682043488,0.00441871686161012,-0.005053585159661699
2023-10-03,-0.008647270189558263,-0.0016493474888189224,0.0004520956366364444
2023-10-04,0.006733267946890444,-0.005667368370387497,-0.005781001583217165
2023-10-05,-0.0036460512285958965,0.0017752508375324186,-0.003788029638741336
2023-10-06,0.000248781332799287,0.0018534792241307477,-0.0030504125512783474
2023-10-09,-0.0013344289852451259,-0.0061228610290268255,-0.0051857743706913715
2023-10-10,0.003675745487989336,0.0009179268618544252,-0.005159436364492068
2023-10-11,0.014374818613137169,0.0029423323697134944,-0.0006214218926012743
2023-10-12,0.0012058490690174555,0.0014975458068250522,-0.005983592091932035
2023-10-13,0.006739387932768579,0.002527925935045581,0.0043106347956881645
2023-10-16,-0.020201721010310224,-0.005617076392362997,-0.004488767687087571
2023-10-17,-0.00018718401930117954,0.0013241606199847825,0.01414784485048196
2023-10-18,-0.008132302702928711,-0.0012104790378817862,-0.002156922254821976
2023-10-19,-0.011888130604236281,-0.0019311606348985794,0.0004600882095852611
2023-10-20,-0.008481523669287509,0.0034822224376789062,-0.006376705922330176
2023-10-23,-0.0030412344070081206,0.00591709804269692,0.008630458790638196
2023-10-24,0.00945902542356013,0.007177480218401436,0.005697503404014582
2023-10-25,-0.01296392717739564,0.00525923148602362,0.0015845793536805627
2023-10-26,0.0006063149259441744,-0.00043893672652073475,-0.006634012743897828
2023-10-27,-0.004541694333335785,0.0014108806521053723,0.0011533343886231016
2023-10-30,-0.0029767309436196086,0.0030672914871369746,-0.005507155230086274
2023-10-31,0.010327578253046041,0.00048471179719784786,0.007411776317366804
2023-11-01,0.00568115437003926,0.0005230567516461775,0.004145973659265864
2023-11-02,0.013673981074427436,0.003295012527504728,0.0005771951924386806
2023-11-03,-0.0012450567924990048,-0.00023713058410372887,-0.012081878316236612
2023-11-06,-0.006659426116707031,-0.002917147745494646,-0.004817079893295153
2023-11-07,-0.0019385881688049954,-0.001657892263343434,0.003538805657999362
2023-11-08,0.0027249679127122157,0.0025356415109349696,0.0061644184586157795
2023-11-09,0.0020657335845371103,1.1973164799822928e-05,0.005645849057460658
2023-11-10,-0.010543880722333665,0.0013608399074733514,-0.007860065011207278
2023-11-13,0.0012048978162787422,0.002680316968808759,0.0016077615340645203
2023-11-14,0.0025822833013890516,-0.0014993658515904385,0.005177576082414648
2023-11-15,0.025474740375339207,0.003024992654519224,-0.008191677827911227
2023-11-16,0.019068446112816703,0.0015153704138335777,6.047742313381827e-05
2023-11-17,-0.0082324335055882,-0.0049392523476459145,0.0014692119915422812
2023-11-20,-0.002573833615491761,0.005769219164744977,-0.0014038229242336745
2023-11-21,-0.014334420018370032,-0.0020029789750276644,-0.009160809277006009
2023-11-22,-0.005607070139634865,-0.006620381372740736,-0.0015284905503686434
2023-11-23,0.003456050035903405,-0.004180174838345209,-0.00153652715127512
2023-11-24,0.012358536208882337,-0.004084180642713288,-0.0006403620227387709
2023-11-27,-0.006990838377436085,0.00020869327463013388,-0.002717357127125348
2023-11-28,-0.006241464400677966,-0.0010954020221849489,-0.002115060766207337
2023-11-29,-0.02117289029738655,-0.0013473278705623715,-9.85314117348895e-05
2023-11-30,-0.0013266592054490768,0.002478807861929916,0.0023122730248485556
2023-12-01,-0.010324144118595632,0.0013595014447708152,-0.001422133814283336
2023-12-04,-0.004994394273660737,0.001264191482577145,-0.0019482446418400093
2023-12-05,-0.008468607781675883,0.0016393138293147706,0.0005617701912722904
2023-12-06,-0.00064262554252557,0.002464538672008953,-0.009504579629475908
2023-12-07,-0.01727728391356631,-0.008431813367109773,0.00248517563613229
2023-12-08,-0.014370452453909907,-0.0014577530090578448,9.718451438520596e-05
2023-12-11,0.021592471120282983,-0.008720840257957897,0.00029846763298780915
2023-12-12,-0.01257422581274031,0.00014423970719118164,0.00490367153797232
2023-12-13,-0.010667855784546397,-1.8531888897381282e-05,-0.009664077650241241
2023-12-14,0.018669135283213144,0.004182129099158721,-0.00976916934929482
2023-12-15,0.02935067169240407,0.004750537570884484,0.0014690192266175977
2023-12-18,-0.011415666288253417,0.0008111001930094693,6.441572435742114e-05
2023-12-19,-0.0033824895678803055,-0.0020014443095875993,0.0009508847159596612
2023-12-20,0.0037155555094050955,0.0019406444501829515,-0.002210635375862228
2023-12-21,0.017586976444055925,-0.002111670549297254,0.003421768371199656
2023-12-22,-0.009568570784282375,-5.570605773395596e-06,0.0047631942149556
2023-12-25,-0.0021527784594210977,0.003944545267843071,0.0025199114697576352
2023-12-26,0.008073375760617441,-0.0022310853839576945,-0.0012041422920229157
2023-12-27,0.004647660744666186,0.0032227145569700038,-0.010438446938072015
2023-12-28,-0.0034615607123009927,0.0027096054747692095,0.00394618104018564
2023-12-29,-0.0010382296451604115,-0.003819167268523286,0.006208643331087964
2024-01-01,-0.013448958083699818,0.003895576512869604,0.0033227920599199
2024-01-02,-0.0020817374397466525,0.0027942653814860205,-0.004298212136837533
2024-01-03,-0.0023638749000895513,0.0004077035494906298,0.0034689719683387893
2024-01-04,0.0026216988962625594,-0.003049293832110609,0.004402648539807228
2024-01-05,-0.00525327218819016,-0.0034368240743022803,0.007894081238995428
2024-01-08,0.00501538522545139,-0.00215065030761209,-0.004280549621139788
2024-01-09,0.010427158178198285,0.00217037785316784,-0.0010322729227206923
2024-01-10,0.0018542932766846603,-0.003822500669605592,0.003836360255717276
2024-01-11,0.0038175640839920345,0.0017500489944794798,0.00038705035719078894
2024-01-12,0.0008315534757786737,-0.004967022115513571,-0.005486638010256374
2024-01-15,0.0003008439309141418,-0.0008162743377553959,0.002173081425133515
2024-01-16,-0.006915580335428474,0.00043859101829603456,0.0029933081690758333
2024-01-17,0.0034649426167330803,0.009780520580235668,0.0005398144816550099
2024-01-18,-0.0006728659841348948,-0.00550926262208147,0.0011979246358997209
2024-01-19,0.02123168308930595,0.005888058265960534,-0.0011935295084286508
2024-01-22,0.016033549024752427,0.0005993696559491202,0.007491394678580297
2024-01-23,0.004158465525565008,0.0016446876720638526,-0.004403460918563383
2024-01-24,-0.007330572096947675,0.0004733916535528181,-0.0028366038138188947
2024-01-25,-0.01082411471983418,0.001778907272780932,0.0001549275676376281
2024-01-26,0.012211429530888652,-0.0006147404174480709,0.0044947701385044635
2024-01-29,0.002927492251471385,0.005816200725829833,-0.007386865850472684
2024-01-30,0.005101434033916108,-0.0018258845768988896,-0.006451483748827196
2024-01-31,-0.017145859869741924,0.004528938288716991,-0.01008864253867359
2024-02-01,0.009574384815581807,-0.0025774684808520915,0.00026347612626635394
2024-02-02,0.004844203382143629,-0.0002410073856051478,-0.005491529086032719
2024-02-05,-0.01080430684414478,-0.004287850209160877,-0.0018227505500895836
2024-02-06,-0.00441524807449949,0.0018200948813900798,0.00340689094945854
2024-02-07,0.0029371720435651958,0.005780503827706136,-0.003107713603914233
2024-02-08,0.0008246679835624362,-0.0003094247192834163,0.001256410113716823
2024-02-09,-0.0026217118580355503,-0.0007875427948156381,-0.0013966895387586102
2024-02-12,-0.0007348826806596086,-0.004458467852271707,0.003460571575482184
2024-02-13,-0.0022197737820688537,-0.0009171706142092324,0.0024756403367400437
2024-02-14,0.0018256251210246857,-0.006371177038886111,-0.0033596684808730503
2024-02-15,0.01501491972993157,-0.003651511946875309,-0.0007432587670022631
2024-02-16,-0.025366584409312973,0.0009071441844365417,0.005318716988602473
2024-02-19,-0.0020685026450968425,0.0052760527909655845,0.002066884351270485
2024-02-20,0.0020651242137244698,0.011236843444918012,-0.006884810288755657
2024-02-21,0.003259939896870995,-0.0023463403402836027,0.0033780903058569134
2024-02-22,-0.0034191458132128987,0.00574120062658176,-0.005323053112181191
2024-02-23,-0.017267217824785824,0.0009750099216065916,0.0071625653498050305
2024-02-26,0.0035799548371410962,-0.0006049905869855035,0.005220494199205125
2024-02-27,0.017573502141641852,0.0017303778069046088,0.001549427379592004
2024-02-28,-0.015038614049161377,0.00024766593471983674,0.000886164217180967
2024-02-29,0.008938280136981882,0.00044158290244887414,-0.0009451612801371001
2024-03-01,-0.002985252231228939,-0.001633332651306677,0.0034926197570001403
2024-03-04,-0.00031324345828847303,-0.005592438639195403,-0.0017538908473103082
2024-03-05,-0.010228985107039491,-0.006174500810088327,0.0012778493531994694
2024-03-06,-0.0030445617235587666,0.002612979533124908,0.004459671832597256
2024-03-07,0.013300445946989585,-0.0011068003603428537,-0.0027090327176279485
2024-03-08,0.00612655241987707,-0.0023843555986246667,-0.002980963699953473
2024-03-11,0.017623116054099445,3.402250689261427e-05,-0.005871827403622295
2024-03-12,0.012074118889776936,0.00317972901166251,-0.005222363730630861
2024-03-13,0.004690866789295762,0.0007214557721055928,-0.009041976557207513
2024-03-14,0.017739345261677922,-0.0026242197465638694,0.003749143945077648
2024-03-15,0.004689931587382987,0.004905171822595799,0.009144572710413853
2024-03-18,0.00857988176797059,0.006316742011926528,0.007226644717351528
2024-03-19,-0.0026657095353470836,0.0019782266212914133,-0.008030422443132583
2024-03-20,0.0009654581585920483,0.0038946540453763607,0.003724273357781
2024-03-21,-0.006674238233002769,0.0049678399872552445,0.007210531749617783
2024-03-22,0.01019583934594853,0.004520397265618055,-0.0021840499036933202
2024-03-25,-0.011483036231148656,0.0024563967084504945,0.0006072371532502474
2024-03-26,0.008123503424176613,0.0023933881882995315,-0.009939465254023352
2024-03-27,-0.0016065105750515947,0.0020786422933860107,0.0014336808398832076
2024-03-28,0.012012470934673194,-0.004389350698188174,-0.005217798647173587
2024-03-29,0.007808689887312598,0.002802892627438343,0.0010981750895575728
2024-04-01,0.018506461576468018,-0.005423255884506216,-0.007706014610944402
2024-04-02,0.007607746911386448,-0.0031783978205002198,0.0028142911223879795
2024-04-03,-0.015420402556532408,0.00521426027123235,0.005222563377133449
2024-04-04,-0.0003695317289820085,0.00336088065077679,-0.0038158993085758383
2024-04-05,-0.011420071925948159,0.00594959315874345,-0.005584612907052172
2024-04-08,-0.004882798423662747,-0.001086697534749169,-0.010680115212749907
2024-04-09,0.015412284332767217,-0.00460899536510707,-0.0012320676703758851
2024-04-10,0.0066753381089769605,-0.0009617487882813714,-0.002807969671408026
2024-04-11,-0.006689304285787463,0.00040812518896229683,-0.007655097061740274
2024-04-12,-0.00983717366440399,0.00031595486536003874,0.002365093781560858
2024-04-15,0.0006278209287626079,0.004534721915026806,-0.002149851909323246
2024-04-16,-0.011865601493811278,-0.0014450817000137822,-0.0052786797932261615
2024-04-17,-0.006411402773965812,0.001408137887211697,-0.0026728620282022355
2024-04-18,0.0034200947155124386,-0.0039545085977384245,0.005456522694648079
2024-04-19,0.011853120361066963,0.001801269112175252,0.003114684718776111
2024-04-22,0.006387614722244398,1.243420074254698e-05,-0.0005501303074924492
2024-04-23,-0.022612895085980998,-0.00299925335313807,0.0031955250923242627
2024-04-24,0.0033436672903025978,-0.0009433174486994112,-0.0057045597819336945
2024-04-25,0.0010203357323257793,-0.0007367029860608866,0.0002618505036351527
2024-04-26,0.004438902853726931,-0.0010806205173483846,0.0008366116524323528
2024-04-29,0.016462096816512076,0.0070853649690707345,-0.002249182542493635
2024-04-30,-0.020332382768047427,-0.00039378400923151854,0.002277291679787089
2024-05-01,-0.005611034251911056,-0.0009755844407093509,-0.0038021672732222564
2024-05-02,0.006209063227933546,-0.008389803830440567,0.0026491035388805893
2024-05-03,-0.015515943994539422,-0.003576829407917909,0.0028592938576564595
2024-05-06,0.01505949048053509,-0.0010522936978254113,-0.014485799403485333
2024-05-07,0.003983566127006584,-0.0027434107047065713,0.006051528517550589
2024-05-08,0.00876583985843404,0.005526830373511188,-0.01513816282676377
2024-05-09,-0.005409436615217945,-0.0006597511015848745,-0.0029802451277806266
2024-05-10,0.008437636899662105,0.0051537769972730095,0.005226740171288775
2024-05-13,0.010984715559890383,0.0002468185362014721,-0.0014864336262622034
2024-05-14,0.0026287802013716835,0.00014891134568630654,-0.00723092991234771
2024-05-15,0.002644008926986959,-0.0003551857908500038,-0.005368685308583353
2024-05-16,0.0030034323928172586,1.518500648583653e-05,0.005234528731603099
2024-05-17,-0.008333452647393817,0.0068751800121994375,-0.009507522652743192
2024-05-20,-0.0011752868024035295,-0.009278442907004874,0.0057449555048100865
2024-05-21,-0.0012252253245235883,-0.008006182977754716,-0.0001755104952114467
2024-05-22,0.004133938643534951,-0.0021726833242244553,-0.005861976652212168
2024-05-23,0.010298242469102947,5.8111527750275535e-05,-0.0028155753615134557
2024-05-24,-0.010285360819784093,0.0027604176990560494,-0.004986121705508206
2024-05-27,-0.0009500903031957764,0.0018923487921099008,0.004431126004292643
2024-05-28,0.015114555476589733,-0.0015369836515222808,0.0037621390488141913
2024-05-29,-0.007135882288125642,0.00407617477296705,-0.008495805669380234
2024-05-30,-0.007922500172903203,0.004120781612610924,-0.0019179605925966705
2024-05-31,0.0023230619183119356,0.0007362313250862621,-0.0042159283117213855
2024-06-03,0.008743851904853201,0.003850630289947365,0.006567549842296852
2024-06-04,0.0004142605556065933,0.0010905810537285153,-0.006650495590632105
2024-06-05,0.013589605904369893,-0.0022459321071315345,0.008121145523425069
2024-06-06,0.008867939825665269,0.002791267356000019,-6.647369758468783e-05
2024-06-07,0.008718200668900618,0.00044245249031471084,-0.005709672031900438
2024-06-10,0.005841165013240933,5.359387017947717e-06,-0.0032863709200463896
2024-06-11,0.02357653100346085,0.005891814288758297,-0.003908094203842253
2024-06-12,-0.0017516168886604422,-0.009803488514160347,-0.00627309201007753
2024-06-13,-0.019735222920665138,-0.005670736680638279,0.0005741342986518783
