Date,Australian_Equity,International_Equity,Bonds,Cash
2023-05-15,92.32394922906651,118.08207220217706,103.4427989931382,100.75746269293538
2023-05-16,90.82117020826016,118.45717242485321,103.90488481952443,100.85913938211053
2023-05-17,91.15495150947888,118.4749686977999,104.43863976383531,100.79104331628427
2023-05-18,91.45371631767817,120.29112963669508,104.40861084267337,100.84883326876405
2023-05-19,91.4880518349866,124.16372199190542,103.58784143778352,100.83088667081164
2023-05-22,91.27374036455214,123.37761973816612,103.36630630353574,100.86162700672803
2023-05-23,89.83788254335408,122.66089267959168,103.88943374876136,100.89432964121889
2023-05-24,89.43790548587052,124.31832755397272,103.89694464394003,100.89344437967662
2023-05-25,89.11874121936724,125.4307488478326,103.52101669202851,100.8576436452515
2023-05-26,88.33632244296878,128.39385815825594,103.33994397068797,100.82777857886087
2023-05-29,88.20281554054051,129.38428150911813,103.68468346217522,100.78359002160518
2023-05-30,88.63491816958914,128.84481219459738,103.91540145943297,100.74477726849751
2023-05-31,90.55872117501248,129.84963349071882,103.83805220797441,100.75450624643294
2023-06-01,90.76673334843343,131.70979376722246,103.71056651426535,100.72307109006103
2023-06-02,91.06061853559582,133.11833079432947,103.57346358618511,100.78033631632795
2023-06-05,91.01265900019061,134.01663923774618,103.22880707726041,100.88875236597603
2023-06-06,89.06140581939533,135.86553021346245,103.87546085419481,100.86590002367815
2023-06-07,89.06290394166318,137.9155892452923,103.76540202951648,100.89512082939325
2023-06-08,89.15200306786623,140.36644709603777,104.25923786351146,100.9408930028532
2023-06-09,91.67036889739,141.5637896238476,104.8752811321065,100.98492567858368
2023-06-12,91.49952209724064,141.31628699014098,105.28764976049025,101.00378322089618
2023-06-13,91.8414270610184,141.6279687609537,105.13259882100658,101.06506573484542
2023-06-14,91.83443479158836,143.83137804121208,105.30971428748619,101.10980493256747
2023-06-15,90.64663874930682,142.40237314911067,105.31679945793306,101.04501729292575
2023-06-16,91.85005020050365,143.11466838900455,104.97378876977193,101.11437517332836
2023-06-19,92.66233342066657,142.45656125756975,105.11914524116199,101.18493577512689
2023-06-20,93.52288105251102,142.55902934830223,104.66738295570481,101.15033698660525
2023-06-21,92.58821111733526,144.9061386483179,105.15384935093257,101.16680299494905
2023-06-22,94.09033009784496,145.30677004096898,104.98588099156245,101.22440187854136
2023-06-23,92.62458748922967,145.44367639010594,105.0823674457535,101.22511384810258
2023-06-26,93.27034705876702,143.003795576813,105.21156176834086,101.3075922253537
2023-06-27,95.61655261295685,144.39937734734062,105.1253052624479,101.4725198297497
2023-06-28,94.57297769626527,145.62525284855846,105.3751065666903,101.43637168829713
2023-06-29,93.99572765945618,149.64619770731778,105.20268792431375,101.36221283128405
2023-06-30,94.13177713095503,149.11936850441373,105.5658396494326,101.39569039977816
2023-07-03,93.62427346834102,149.58434915823096,105.04554839616725,101.45586169930993
2023-07-04,92.00781197486795,150.10775705340134,105.11239939057795,101.45519784756777
2023-07-05,92.10855053478602,153.14461502288717,105.89939620436526,101.56216785136918
2023-07-06,91.02830775594467,153.01544244092435,105.51581092086974,101.49063218258172
2023-07-07,91.54603068478045,153.607992240792,105.26226644622108,101.54902853160827
2023-07-10,90.62069891749496,154.83930146257234,105.48343502101791,101.52437572232336
2023-07-11,92.24209031075172,155.25863676643937,105.5717758677537,101.64843801834147
2023-07-12,91.45214775430532,154.4408286644653,105.72844304931186,101.79014159068736
2023-07-13,91.14721208875865,154.87364088906006,105.94071232286917,101.75511973906465
2023-07-14,92.01692771284083,157.0238494443863,106.21168237182586,101.7340259468487
2023-07-17,90.76188774882169,155.04915923781846,106.6740219652161,101.80324357658552
2023-07-18,91.02478986241361,155.36428165828352,106.85618909499226,101.79255622139378
2023-07-19,92.40282016246296,154.04934824488404,106.77571163159554,101.80378216004051
2023-07-20,90.74791464093083,156.42375940079364,107.06409358816484,101.81954974264637
2023-07-21,90.9667089057016,153.47779815147092,107.8499021625228,101.71056295875908
2023-07-24,91.26364736900179,152.45185884662925,107.8129551283458,101.72380281885829
2023-07-25,92.10167566576686,153.23082164710942,107.43295280066896,101.69373338798218
2023-07-26,90.83912357123357,156.30783317867883,107.89954504879864,101.67626756141368
2023-07-27,89.50786619397789,156.2341758369349,107.86757788006676,101.7828539356934
2023-07-28,90.06601230898572,155.1971381085775,106.99889990556719,101.71642677546888
2023-07-31,90.39790105949209,158.9307923590657,107.35859629213674,101.78266044446893
2023-08-01,90.68335794804008,156.08813753221065,107.15841328504212,101.77891064511235
2023-08-02,91.0683825974982,151.8198748986018,107.1387547007177,101.7751098692275
2023-08-03,90.39508715717162,152.71573420063237,107.29019510181661,101.83991785568918
2023-08-04,90.66184032085484,151.80430442983723,107.38447649696631,101.87587763959863
2023-08-07,90.99190289244541,149.90535686951296,107.68947052934026,101.92664659590174
2023-08-08,90.28375627894971,151.29671771538648,107.52930897587885,102.00296803527618
2023-08-09,92.2224514023701,151.81547529742002,107.75491490554765,101.99584661899009
2023-08-10,92.74721749741553,150.79078461842306,107.66631191028715,101.97067567574317
2023-08-11,91.52382126101635,148.41233497504848,107.98405363990405,101.9151330961515
2023-08-14,92.23423634426436,150.09667725047098,108.25235088725678,101.87629620760659
2023-08-15,91.24415798796926,151.37983989181993,107.8867939780131,102.07970687832233
2023-08-16,92.08745117193912,151.24475524712253,108.34675386839554,102.17392270402019
2023-08-17,93.32646014053392,154.8175469040392,108.14446817632532,102.10115362271279
2023-08-18,92.4876230199135,152.78561955334794,108.49192570657631,102.03027690922566
2023-08-21,93.52728738219807,149.90367517943798,108.6597568264051,102.07541877433954
2023-08-22,93.99473265709591,148.65046854614417,109.43193776165366,102.1247858466628
2023-08-23,94.90072404548971,148.61818360211353,109.3568792858925,102.17428095141501
2023-08-24,96.97193909715544,149.12689350109477,109.22985435609213,102.17206191355356
2023-08-25,96.73290526674805,148.72691343119587,109.23917504307884,102.17817794681365
2023-08-28,95.9368800858442,149.4397055966709,109.13133612749036,102.21347372009053
2023-08-29,94.99970289932826,147.13672439984583,109.47861674122994,102.23320055224204
2023-08-30,94.15107446584251,149.86564967498796,108.82718068534464,102.10447474872122
2023-08-31,94.09865200515084,149.76406104066157,108.41104567464532,102.10387526562268
2023-09-01,94.49252638900482,151.92571763684816,107.9907159374327,102.06329441208135
2023-09-04,94.81898286214168,152.63598196706246,108.39574108303876,102.0887348831955
2023-09-05,95.73842705895844,153.5688461557586,109.1137805929221,102.2948954571017
2023-09-06,95.78293469658561,154.7260697015372,109.0880241999396,102.33278349970388
2023-09-07,97.39199102517398,155.65407651961112,109.03573220344933,102.32678513580696
2023-09-08,97.13064291907705,156.97008325002133,109.08190910294306,102.40041634422529
2023-09-11,100.15735802952348,159.6547254286628,109.5782554996443,102.44577498517988
2023-09-12,100.89971046527411,160.10703953822497,109.21156992305974,102.48711426730672
2023-09-13,99.95107229335048,161.59439400117185,109.32729926439144,102.54052735673838
2023-09-14,98.76911895480985,161.46941356430574,109.74762235996683,102.68761041900349
2023-09-15,99.34081271797398,164.4567453527754,109.97289999810562,102.62871867768489
2023-09-18,99.12063677062764,163.11402195065665,110.06915722283156,102.6735929877109
2023-09-19,99.95458477211459,166.87328790986732,110.50308602551813,102.62793646704078
2023-09-20,100.52267371588843,166.84845720390757,109.39158769239046,102.67810397482582
2023-09-21,100.47157382589225,163.90042365006553,109.689226673037,102.63294314481293
2023-09-22,99.53876781098504,164.22348888629165,109.43546683907657,102.62021383841112
2023-09-25,97.86061459229158,162.87302962327627,108.69563801524518,102.61539065918373
2023-09-26,97.39621280456247,164.65620525629748,108.92290911281852,102.69272117042323
2023-09-27,98.37291272913711,163.36116009246865,109.50571981175948,102.76639917285964
2023-09-28,98.64295180404551,162.501187736416,109.46621273290747,102.70002859383287
2023-09-29,97.2809008046069,158.6907245722455,109.87783387152147,102.7178464455421
2023-10-02,97.50281288231159,157.8430969306181,110.56485262914944,102.68619862466144
2023-10-03,97.9597645660577,153.07925553833627,111.1318999155477,102.61905266498515
2023-10-04,97.00911001592478,150.07918425351428,111.8383891243823,102.61927647683724
2023-10-05,97.20900108765498,151.57059119688358,112.16984549984426,102.61358757179548
2023-10-06,97.30402144219981,153.12529535583903,112.2196312461193,102.78470358777372
2023-10-09,96.07384516619958,154.00077457713948,111.55796954565564,102.82701264384228
2023-10-10,96.49410940803665,152.17962125842618,111.47192503682453,102.75205909701302
2023-10-11,97.13831944014564,152.14249495056407,111.13433873358926,102.72977368661694
2023-10-12,98.36207839085169,152.18992615398483,112.06387994118279,102.81013917698587
2023-10-13,99.56863214684698,150.02321636918538,112.00716937313611,102.95967489751534
2023-10-16,98.0448495341311,152.91839156570543,112.07710671212719,102.87111035565133
2023-10-17,97.03337218795566,154.66332325627593,112.32851235681633,102.76357381820638
2023-10-18,97.63084657209055,154.28799495525791,112.36485421557103,102.89896340512534
2023-10-19,98.2306168214604,154.395359741817,113.10257677684443,102.93850981780943
2023-10-20,98.8354769660215,154.85584690731778,112.85435471150001,102.89650224670415
2023-10-23,103.1845669899431,150.92772725546314,112.95527778799203,102.94544739191782
2023-10-24,103.88526761382639,150.5116195948833,112.65622362086938,102.78881835207756
2023-10-25,105.25588458024451,149.27214872550275,112.11203931330222,102.80331314383506
2023-10-26,106.42789028065722,147.44176123092103,111.8706015900821,102.83882108096655
2023-10-27,107.24776209367128,146.97224946387217,111.87269851769135,102.91298065889481
2023-10-30,106.89841785583434,150.35347307851282,111.70893034179139,102.86154418240241
2023-10-31,107.852311174188,151.62110381172627,111.43430788353392,102.8813827517522
2023-11-01,106.94143866360845,150.5841616236253,110.8596801339699,102.83569582211823
2023-11-02,106.68822162584719,151.72423549047087,110.84245482550423,102.86652241931552
2023-11-03,106.13493170648715,154.4533545714768,110.22965363800353,102.8227911573784
2023-11-06,106.26715734224761,156.30778831357347,110.56381171091365,102.81063848280365
2023-11-07,109.08995537855995,156.4810421954207,110.6158124296164,102.7604241378359
2023-11-08,106.81484761577418,155.2615080665401,110.02398501505894,102.81684640997342
2023-11-09,107.67993246305474,156.68276100419303,109.91286405792391,102.88672714038378
2023-11-10,105.74502973078172,157.51546606753638,109.61784102225187,102.88581060711354
2023-11-13,105.21273631644941,159.34823999989135,109.76747994405312,102.90257858276155
2023-11-14,106.54525556644339,160.68032043479027,110.34103221887183,102.82296924499444
2023-11-15,106.65673676790219,162.8624016308335,109.57650617572111,102.81783944253209
2023-11-16,105.38719983902519,161.8223318844002,109.64153850325857,102.82886798759645
2023-11-17,104.56588352261662,164.56598873945282,109.59258192066814,103.01291452535197
2023-11-20,105.40485476274716,165.03445279420498,109.88806074299072,102.95506406967243
2023-11-21,104.56539797159068,169.40835631851425,109.9940519171839,103.06432346899588
2023-11-22,104.85523966332096,167.99789495630228,109.69888873459905,103.14335843722876
2023-11-23,104.94270952792888,171.7321909714528,109.5840142119437,103.17591803194395
2023-11-24,104.20066034851165,172.2217280685068,109.27170363143199,103.30454906501001
2023-11-27,106.76686224190736,170.86979567376636,109.73344813799994,103.34311196141275
2023-11-28,107.56819306772776,169.8891319476363,109.75970522543082,103.3827994511641
2023-11-29,105.1322577453883,169.2641346587573,110.5658414737731,103.39369868854129
2023-11-30,105.38790297022373,170.22913174368475,110.55804147750827,103.48775230042766
2023-12-01,104.6305335585707,171.41124553603746,110.2795683531051,103.57360569652332
2023-12-04,105.67507543045971,170.23351352765744,109.66613026238204,103.54716845548693
2023-12-05,104.7589908635345,170.24207692643205,108.93613797157346,103.47549737898723
2023-12-06,104.65595739555937,174.8977231683816,108.30117744760113,103.47663800037859
2023-12-07,105.28844335498158,178.7668352585717,108.42771372722876,103.43885991793465
2023-12-08,106.35545765440895,179.81339072632161,108.65340926746798,103.44908714229875
2023-12-11,104.94171479529304,179.9637042337283,108.02130622175706,103.5440949538955
2023-12-12,104.57699750713563,180.30012755976043,108.40388063770854,103.52864782374076
2023-12-13,104.04701034957297,181.75816831188715,108.22316388886347,103.54023399365653
2023-12-14,103.30925494518732,179.4809507129264,108.30038713273721,103.55839906913566
2023-12-15,105.41013436679346,178.96305901823487,108.97751920552182,103.62813012830053
2023-12-18,105.92764766526028,175.26478015895714,109.36422202587069,103.49584691866802
2023-12-19,104.4468194179901,176.20891074831164,109.27058216002725,103.47066675448315
2023-12-20,105.56701537178161,177.7086327640673,108.91986076082287,103.49880923460017
2023-12-21,108.1407866881479,176.69028510836978,108.05129375402302,103.59142696280568
2023-12-22,109.44112730367101,180.25722237827085,107.7747457714732,103.57371484606364
2023-12-25,107.59041483164044,177.53785238505284,107.70584891843036,103.46566382573654
2023-12-26,107.03382401269866,174.32579380152092,107.3210743249561,103.5204251396066
2023-12-27,108.60538907024417,174.88101621938156,107.28486692631232,103.49336989065495
2023-12-28,107.76839370806015,177.2505388233009,107.33305960750992,103.43018401479421
2023-12-29,108.34494379505256,181.07430046293305,107.25887683906869,103.40387016190607
2024-01-01,109.33098948936366,180.09210720557527,107.01239071975732,103.40621213957712
2024-01-02,108.21658491270499,182.60389575804464,107.09759236945062,103.38118117255277
2024-01-03,108.17789815696803,182.58051912585037,107.29348551874307,103.25190433581844
2024-01-04,104.23643029909906,182.2486321655336,106.86832532209867,103.3245923833602
2024-01-05,103.05876672046918,184.34270751478388,107.45519842586968,103.42192256618787
2024-01-08,102.79633856432027,185.9235639571895,107.43221397857474,103.47873317619192
2024-01-09,101.37455510025362,182.29739786999048,107.45692070593344,103.41894464191854
2024-01-10,103.28316067934213,185.75372056557111,107.76161792851471,103.42018165175384
2024-01-11,101.64108043809968,189.04985710080132,107.87371202472875,103.43412071137503
2024-01-12,101.16619550704542,187.62740696178116,108.27945180986165,103.48750242999243
2024-01-15,101.34828647656602,188.6300500467143,108.41414684567015,103.54544547826026
2024-01-16,103.0367452090117,189.87148819272716,108.18039883995016,103.51193846899949
2024-01-17,101.39189894955808,190.56287172517733,108.34538314921448,103.53166176152399
2024-01-18,102.76134838488412,189.3097206779118,107.89421687653511,103.57586444584757
2024-01-19,102.80589464050254,187.77545697601653,107.955613787022,103.68523752912881
2024-01-22,101.69437769570735,187.78206513696742,107.95919063716003,103.7456534959254
2024-01-23,102.25951584748381,190.62360958266186,107.89140547704265,103.81163032438614
2024-01-24,102.52279167388083,191.9972168272652,107.85611463322147,103.8315304638185
2024-01-25,101.85758695967544,191.16929433273333,107.10608421847671,103.93820642113512
2024-01-26,101.9705410716172,193.09621061081293,106.90094875010394,103.97947146765742
2024-01-29,101.5573987365781,186.23528582083748,106.95543091485,103.93751101901375
2024-01-30,101.72036038159358,188.9971979949934,107.037030478264,104.0438317001491
2024-01-31,102.51635439212869,184.92219339958584,106.63826222600099,104.10402382711939
2024-02-01,104.39252676073156,184.14382190071635,107.16533848640925,104.0894281711576
2024-02-02,102.96046505072445,181.61196001674645,106.83150741452947,104.07244459770683
2024-02-05,105.4833861887827,178.71446641024525,107.2399172119822,104.10634244176723
2024-02-06,103.18204093578207,181.3919997312593,107.4300935939782,104.15117769997457
2024-02-07,103.03721246804251,180.387933627485,107.1847469499028,104.1785873043721
2024-02-08,103.75727261350266,181.23984837103166,107.92097481921662,104.21348660189781
2024-02-09,104.12079748756649,181.19743808850143,107.45121715524782,104.33956005301266
2024-02-12,103.41868090520809,182.35117515036248,107.84156662323726,104.42448177333759
2024-02-13,103.20745609036646,182.59279186326972,108.26652449566751,104.45152541923622
2024-02-14,102.66327982993555,179.7065403340222,108.00928583398446,104.52796918919067
2024-02-15,102.00979644629928,182.0263585798316,108.59488564302582,104.47449894839392
2024-02-16,103.02490027467088,180.959027846575,108.50949131273111,104.51519796822211
2024-02-19,103.47466942821785,177.4748525486323,108.64511618801087,104.64883577815233
2024-02-20,102.6945329211873,176.58098249634818,108.7692599890237,104.64899619285093
2024-02-21,103.77467033198349,179.98280434737248,108.73130939699797,104.6076524829137
2024-02-22,104.16921222259316,181.97502140037736,109.08178274121131,104.57921086522666
2024-02-23,105.16240840856406,181.24066827105935,109.42624508021768,104.52195213616562
2024-02-26,105.94658138602378,180.50789582615954,108.72043491161358,104.48479827743118
2024-02-27,104.9843258455467,179.84090508999583,109.27367764068194,104.47492349491559
2024-02-28,104.35080888823862,184.61059307859605,108.6043874102244,104.39692929669944
2024-02-29,105.26815406580177,185.56485949625235,109.04547196366974,104.4124559925141
2024-03-01,106.03012797633058,186.63652594259673,109.52715583262574,104.4863037989357
2024-03-04,106.03865900340001,189.1257895402155,109.09290964502243,104.4410671062374
2024-03-05,106.21339245310506,189.76231195543585,108.9408339217243,104.555529064116
2024-03-06,107.78586244937138,189.21077132267226,108.5028437629953,104.60369336945574
2024-03-07,107.09707535593802,188.81028161361527,108.43192684891075,104.68613087444518
2024-03-08,107.79545126304801,188.70738978694027,108.32289529348682,104.65728901537818
2024-03-11,107.58253488831255,188.68628980169512,108.65929962534177,104.7281617995357
2024-03-12,107.35114502529912,190.4834160332133,109.21468248271628,104.6706697237618
2024-03-13,108.72270820549583,190.6761089620653,109.8081462339409,104.74390696461487
2024-03-14,109.77479632333558,192.50422382448974,109.5922562523266,104.76979311171995
2024-03-15,110.82224465632791,192.3772113731409,109.52298800715559,104.82085836971893
2024-03-18,112.49789900467249,192.63650760015724,108.8434999274367,104.75779121227116
2024-03-19,112.56040525555551,187.85568953838694,108.52924997948013,104.71327416752322
2024-03-20,113.46652554293775,190.09150783172075,108.94226092162964,104.76721273982234
2024-03-21,113.10336072149609,190.98921256906533,109.62479064263404,104.71917548503214
2024-03-22,113.55500067934273,193.45887275568506,109.13074788191108,104.76427608882834
2024-03-25,113.42347864179257,186.46876935492438,108.90369325731413,104.68860202580603
2024-03-26,113.58423273781659,191.44155411442924,108.91011049223134,104.75907718050814
2024-03-27,114.3868083245908,191.17324472716436,109.04272377806859,104.69229035444214
2024-03-28,113.36186933120047,193.91064180123567,108.72635992072559,104.74325510024165
2024-03-29,116.08741763892895,191.43935919673106,108.91788469277188,104.79908318528821
2024-04-01,114.80004247352524,192.9856854260429,108.7401073712203,104.76763967711591
2024-04-02,113.25596531852653,190.49334366407095,108.75142783722399,104.82060298388835
2024-04-03,114.77916782070714,189.0643373952437,108.99323560799552,104.85235860501186
2024-04-04,115.84593361374051,193.69105770635022,109.01318181229476,104.83133050907722
2024-04-05,116.70253480511082,193.29491502573242,108.85068093425781,104.77928795489308
2024-04-08,117.5710617585058,193.8934603784063,108.822863494099,104.66429802103691
2024-04-09,117.5920593582956,196.08813384483307,108.80379224000274,104.70188796454791
2024-04-10,116.4330193455732,197.38273665546518,108.66889946570728,104.61322177773296
2024-04-11,116.5700613835752,197.82729052878247,108.57985323371891,104.63403458752138
2024-04-12,115.71200877283079,198.80756813476958,109.25316217104759,104.6312023651881
2024-04-15,117.02814942139,204.89850180800934,109.5021289755838,104.69049776993408
2024-04-16,116.8701598218171,204.82293816005975,109.39721712459094,104.68511857417042
2024-04-17,115.81332656599625,205.4150306210802,109.70276029207626,104.67793259931646
2024-04-18,115.42804891433487,208.20747213269573,109.58175936336154,104.74073141354016
2024-04-19,116.00515024840988,211.18181173334926,110.08503819575918,104.77738601987103
2024-04-22,115.3004682294038,214.41549499880233,110.25631359759738,104.81280584985515
2024-04-23,114.26211341656214,216.21752585101984,110.2290986100497,104.85834698091372
2024-04-24,114.6141108338705,213.18110411683264,110.43312617665157,104.77147911499094
2024-04-25,114.96885527733744,217.64435874888056,109.79497470628365,104.83597863213761
2024-04-26,114.34448989264992,214.5787396775435,109.34480975796627,104.89098690502168
2024-04-29,113.77006753754146,215.47353116122397,108.86873533711712,104.83837764709354
2024-04-30,114.10553670365675,213.50284480400413,108.94483504837449,104.8368189774934
2024-05-01,112.26817823133786,213.40657117138164,109.67553038261741,104.84878375466977
2024-05-02,110.51211544849922,214.36672145786684,110.61789017762884,104.85446277145316
2024-05-03,109.64692367483273,215.31119190938392,110.90221539399326,104.89107804416192
2024-05-06,109.41635780697003,216.5326188649837,111.12975838661596,105.00022405058873
2024-05-07,109.836825256378,221.01224434959423,110.39089793950811,105.0863597111694
2024-05-08,111.70915072051584,222.35404017719844,110.1819959695531,105.01408851092302
2024-05-09,112.83097940423863,221.749472525394,109.87141357679207,105.06982538413081
2024-05-10,112.66217611848828,224.5221169384111,109.63103105364789,105.17237754651778
2024-05-13,112.67364927257731,227.96697379042908,109.57875966443247,105.21261180257295
2024-05-14,111.42858807699483,224.52256109258767,109.40062793902703,105.2995323556942
2024-05-15,111.44057122845577,226.29262428098062,108.59956153974863,105.44763616056996
2024-05-16,111.11119513669334,228.37249994399303,108.92379261324652,105.53028235743139
