Date,Rolling Volatility,Rolling VaR,Drawdown,Volatility Utilisation,VaR Utilisation,Drawdown Utilisation,Status
2023-04-04,0.08822890374569627,,-0.0028281313314112433,1.1028612968212033,,0.028281313314112433,BREACH
2023-04-05,0.08557732510477582,,-0.005699410731642152,1.0697165638096977,,0.056994107316421516,BREACH
2023-04-06,0.08542896247570701,,-0.005377384271079477,1.0678620309463376,,0.05377384271079477,BREACH
2023-04-07,0.08548242261569239,,-0.007415171154334765,1.068530282696155,,0.07415171154334765,BREACH
2023-04-10,0.08496343312763445,,-0.011300567776277526,1.0620429140954306,,0.11300567776277526,BREACH
2023-04-11,0.0840613035371204,,-0.013196273733297348,1.0507662942140048,,0.13196273733297348,BREACH
2023-04-12,0.08702915661167675,,-0.002120344879962488,1.0878644576459593,,0.02120344879962488,BREACH
2023-04-13,0.08791810044732144,,0.0,1.098976255591518,,0.0,BREACH
2023-04-14,0.08809888219067749,,0.0,1.1012360273834687,,0.0,BREACH
2023-04-17,0.08961557448108384,,-0.011197385745187138,1.120194681013548,,0.11197385745187138,BREACH
2023-04-18,0.0892935578285123,,-0.006528270684995063,1.1161694728564038,,0.06528270684995063,BREACH
2023-04-19,0.08943050685205092,,-0.00871316157452895,1.1178813356506365,,0.08713161574528949,BREACH
2023-04-20,0.08862700112060827,,-0.005222762394476499,1.1078375140076033,,0.05222762394476499,BREACH
2023-04-21,0.08864114447052086,,-0.0037685443622379466,1.1080143058815108,,0.037685443622379466,BREACH
2023-04-24,0.09283364105613329,,-0.017458378636741934,1.160420513201666,,0.17458378636741934,BREACH
2023-04-25,0.09359419230584642,,-0.011004935204861788,1.1699274038230802,,0.11004935204861788,BREACH
2023-04-26,0.09593827975126219,,-0.00025580717308937295,1.1992284968907774,,0.0025580717308937295,BREACH
2023-04-27,0.09478989613376586,,0.0,1.1848737016720732,,0.0,BREACH
2023-04-28,0.09436621704281814,,-0.002708994671818399,1.1795777130352267,,0.027089946718183988,BREACH
2023-05-01,0.09419379432773614,,-0.002801477550417708,1.1774224290967017,,0.02801477550417708,BREACH
2023-05-02,0.09415035110872824,,-0.0006518065040420629,1.176879388859103,,0.006518065040420629,BREACH
2023-05-03,0.0939996428261641,,0.0,1.1749955353270514,,0.0,BREACH
2023-05-04,0.09644506115790709,,0.0,1.2055632644738385,,0.0,BREACH
2023-05-05,0.09651104580788486,,-0.0022489410900650153,1.2063880725985607,,0.022489410900650153,BREACH
2023-05-08,0.09671119395400839,,-0.004527390186415792,1.2088899244251048,,0.04527390186415792,BREACH
2023-05-09,0.09697518775827639,,-0.010589391176405671,1.2121898469784549,,0.10589391176405671,BREACH
2023-05-10,0.09678826319166804,,-0.01086252476385352,1.2098532898958505,,0.1086252476385352,BREACH
2023-05-11,0.09679105784849468,,-0.013010479595218838,1.2098882231061834,,0.13010479595218838,BREACH
2023-05-12,0.09801479395367066,,-0.004021319418809122,1.2251849244208832,,0.04021319418809122,BREACH
2023-05-15,0.09788482785844375,,-0.008313263850727726,1.2235603482305468,,0.08313263850727726,BREACH
2023-05-16,0.09758085844344287,,-0.010909701881711364,1.2197607305430358,,0.10909701881711364,BREACH
2023-05-17,0.09550354629818616,,-0.00881034432306882,1.193794328727327,,0.0881034432306882,BREACH
2023-05-18,0.09606512758463408,,-0.0017581369920710577,1.200814094807926,,0.017581369920710577,BREACH
2023-05-19,0.09829797289289188,,0.0,1.2287246611611484,,0.0,BREACH
2023-05-22,0.09875279848733622,,-0.003632459507679542,1.2344099810917026,,0.03632459507679542,BREACH
2023-05-23,0.09973174028759516,,-0.009609151665446625,1.2466467535949395,,0.09609151665446625,BREACH
2023-05-24,0.0984932177804969,,-0.005565531870896923,1.2311652222562113,,0.055655318708969226,BREACH
2023-05-25,0.09767158258708493,,-0.00382570813320926,1.2208947823385616,,0.0382570813320926,BREACH
2023-05-26,0.09471342742267122,,0.0,1.1839178427833903,,0.0,BREACH
2023-05-29,0.09467321902786018,,0.0,1.183415237848252,,0.0,BREACH
2023-05-30,0.09446542239146997,,0.0,1.1808177798933746,,0.0,BREACH
2023-05-31,0.0949952701441858,,0.0,1.1874408768023224,,0.0,BREACH
2023-06-01,0.09543415440523569,,0.0,1.1929269300654461,,0.0,BREACH
2023-06-02,0.0949270221819487,,0.0,1.1865877772743587,,0.0,BREACH
2023-06-05,0.09439737976011388,,0.0,1.1799672470014235,,0.0,BREACH
2023-06-06,0.09441954101616133,,0.0,1.1802442627020167,,0.0,BREACH
2023-06-07,0.09405032608039977,,0.0,1.1756290760049972,,0.0,BREACH
2023-06-08,0.09182721026315363,,0.0,1.1478401282894204,,0.0,BREACH
2023-06-09,0.09382788803832633,,0.0,1.172848600479079,,0.0,BREACH
2023-06-12,0.09350283949171372,,-0.0004533794623254872,1.1687854936464215,,0.004533794623254872,BREACH
2023-06-13,0.09314259974649274,,0.0,1.1642824968311591,,0.0,BREACH
2023-06-14,0.09354941422090378,,0.0,1.1693676777612971,,0.0,BREACH
2023-06-15,0.09387902609749023,,-0.007904963217062244,1.173487826218628,,0.07904963217062244,BREACH
2023-06-16,0.09398218926857116,,-0.002546852281334,1.1747773658571394,,0.02546852281334,BREACH
2023-06-19,0.09399310734834562,,-0.0013893964200123454,1.1749138418543204,,0.013893964200123454,BREACH
2023-06-20,0.09345603125081225,,0.0,1.1682003906351532,,0.0,BREACH
2023-06-21,0.0935854573401177,,0.0,1.1698182167514712,,0.0,BREACH
2023-06-22,0.09343221499270163,,0.0,1.1679026874087703,,0.0,BREACH
2023-06-23,0.09295660344330586,,-0.004112023843518053,1.1619575430413234,,0.041120238435180534,BREACH
2023-06-26,0.09383321480975962,,-0.008385641746532002,1.1729151851219952,,0.08385641746532002,BREACH
2023-06-27,0.09515206201260205,,0.0,1.1894007751575257,,0.0,BREACH
2023-06-28,0.09506209783476897,,0.0,1.1882762229346122,,0.0,BREACH
2023-06-29,0.09585349867858123,,0.0,1.1981687334822653,,0.0,BREACH
2023-06-30,0.09051498323200124,,-0.000250566651464168,1.1314372904000156,,0.00250566651464168,BREACH
2023-07-03,0.09022061148130323,,-0.0015467718123904906,1.1277576435162904,,0.015467718123904906,BREACH
2023-07-04,0.09087982117435509,,-0.0051944855087324715,1.1359977646794386,,0.051944855087324715,BREACH
2023-07-05,0.09189756395730718,,0.0,1.1487195494663398,,0.0,BREACH
2023-07-06,0.0921078197940691,,-0.004650635396816427,1.1513477474258638,,0.04650635396816427,BREACH
2023-07-07,0.09173895357384482,,-0.0018316076944652204,1.1467369196730601,,0.018316076944652204,BREACH
2023-07-10,0.08996103829278865,,-0.0012626861270855771,1.124512978659858,,0.012626861270855771,BREACH
2023-07-11,0.08998543857593935,,0.0,1.124817982199242,,0.0,BREACH
2023-07-12,0.09084837316440056,,-0.004239892936244605,1.1356046645550069,,0.04239892936244605,BREACH
2023-07-13,0.08688411862318143,,-0.0037541637761117075,1.0860514827897678,,0.037541637761117075,BREACH
2023-07-14,0.0877850475241098,,0.0,1.0973130940513725,,0.0,BREACH
2023-07-17,0.0898026776671592,,-0.008183424362290692,1.12253347083949,,0.08183424362290692,BREACH
2023-07-18,0.08975815088257504,,-0.006186910345197916,1.121976886032188,,0.06186910345197916,BREACH
2023-07-19,0.08977548648307435,,-0.005176500266948159,1.1221935810384294,,0.051765002669481586,BREACH
2023-07-20,0.08383161724340653,,-0.00383540621415257,1.0478952155425816,,0.0383540621415257,BREACH
2023-07-21,0.08480507638904566,,-0.00926360397291981,1.0600634548630707,,0.0926360397291981,BREACH
2023-07-24,0.08327020089014775,,-0.010997458458652853,1.040877511126847,,0.10997458458652853,BREACH
2023-07-25,0.08337732793965921,,-0.00697806600956985,1.0422165992457402,,0.0697806600956985,BREACH
2023-07-26,0.0830108333408308,,-0.002240031279615029,1.037635416760385,,0.02240031279615029,BREACH
2023-07-27,0.08395781027845366,,-0.006769313309253011,1.0494726284806706,,0.06769313309253011,BREACH
2023-07-28,0.08443432592666318,,-0.00921292940460805,1.0554290740832897,,0.0921292940460805,BREACH
2023-07-31,0.08594179589643379,,0.0,1.0742724487054223,,0.0,BREACH
2023-08-01,0.08531485991593307,,-0.006583720485659916,1.0664357489491634,,0.06583720485659916,BREACH
2023-08-02,0.08798829318346685,,-0.016224591262195664,1.0998536647933357,,0.16224591262195664,BREACH
2023-08-03,0.0876639808862155,,-0.01574381020871818,1.0957997610776937,,0.15743810208718179,BREACH
2023-08-04,0.08645855568759346,,-0.017014393468886113,1.0807319460949183,,0.17014393468886113,BREACH
2023-08-07,0.08695215021071628,,-0.02025197475595486,1.0869018776339536,,0.2025197475595486,BREACH
2023-08-08,0.08660698651139652,,-0.019120062905649382,1.0825873313924566,,0.19120062905649382,BREACH
2023-08-09,0.08631938141414364,,-0.011051207566242893,1.0789922676767953,,0.11051207566242893,BREACH
2023-08-10,0.0856556628766429,,-0.012220043160650396,1.0706957859580364,,0.12220043160650396,BREACH
2023-08-11,0.08827743323124419,,-0.02183183453038373,1.1034679153905524,,0.2183183453038373,BREACH
2023-08-14,0.08899991326772264,,-0.014664732427432825,1.1124989158465328,,0.14664732427432825,BREACH
2023-08-15,0.08841092777259321,,-0.014937147083697422,1.1051365971574152,,0.14937147083697422,BREACH
2023-08-16,0.08623205836154989,,-0.011626672259549165,1.0779007295193737,,0.11626672259549165,BREACH
2023-08-17,0.08861801370135965,,0.0,1.1077251712669955,,0.0,BREACH
2023-08-18,0.08914815933795019,,-0.007373161752345814,1.1143519917243774,,0.07373161752345814,BREACH
2023-08-21,0.08970201386179275,,-0.011164101612372579,1.1212751732724093,,0.11164101612372579,BREACH
2023-08-22,0.0897892966087446,,-0.01153491442210941,1.1223662076093075,,0.1153491442210941,BREACH
2023-08-23,0.08927792565884267,,-0.008850207592244641,1.1159740707355332,,0.08850207592244641,BREACH
2023-08-24,0.0900635140255922,,-0.0012359871686692392,1.1257939253199025,,0.012359871686692392,BREACH
2023-08-25,0.09027633120701938,,-0.0030230755451855496,1.1284541400877421,,0.030230755451855496,BREACH
2023-08-28,0.08892790421287222,,-0.003735490075285064,1.1115988026609027,,0.03735490075285064,BREACH
2023-08-29,0.0905313811991009,,-0.012143135019320628,1.1316422649887612,,0.12143135019320628,BREACH
2023-08-30,0.09030717426624629,,-0.008761824092462733,1.1288396783280787,,0.08761824092462733,BREACH
2023-08-31,0.09041077448533726,,-0.009954812230730914,1.1301346810667157,,0.09954812230730914,BREACH
2023-09-01,0.09097406691619217,,-0.003802626752422378,1.137175836452402,,0.03802626752422378,BREACH
2023-09-04,0.09062279950483133,,-0.00013510671137662023,1.1327849938103915,,0.0013510671137662023,BREACH
2023-09-05,0.09017648960477471,,0.0,1.127206120059684,,0.0,BREACH
2023-09-06,0.08693511023604765,,0.0,1.0866888779505957,,0.0,BREACH
2023-09-07,0.08781070743145322,,0.0,1.0976338428931653,,0.0,BREACH
2023-09-08,0.08786228873829087,,0.0,1.0982786092286358,,0.0,BREACH
2023-09-11,0.0929324615447435,,0.0,1.1616557693092937,,0.0,BREACH
2023-09-12,0.09108012052462075,,0.0,1.1385015065577593,,0.0,BREACH
2023-09-13,0.09072464190975804,,0.0,1.1340580238719755,,0.0,BREACH
2023-09-14,0.09113410983260378,,-0.0029445989175099774,1.1391763729075473,,0.029445989175099774,BREACH
2023-09-15,0.09257999756270957,,0.0,1.1572499695338696,,0.0,BREACH
2023-09-18,0.09292209301058102,,-0.0037119693382379193,1.1615261626322628,,0.03711969338237919,BREACH
2023-09-19,0.0951923306815114,,0.0,1.1899041335188925,,0.0,BREACH
2023-09-20,0.09460000672741607,,-0.00031730133620055945,1.182500084092701,,0.0031730133620055945,BREACH
2023-09-21,0.09532205146455494,,-0.007035054624074388,1.1915256433069368,,0.07035054624074388,BREACH
2023-09-22,0.09341676386097107,,-0.009489596571159109,1.1677095482621385,,0.09489596571159109,BREACH
2023-09-25,0.09592449230884485,,-0.01910140135803373,1.1990561538605606,,0.19101401358033732,BREACH
2023-09-26,0.09474988765831681,,-0.015718107629515976,1.18437359572896,,0.15718107629515976,BREACH
2023-09-27,0.09471837577430521,,-0.014729637848688526,1.183979697178815,,0.14729637848688526,BREACH
2023-09-28,0.0947306059634616,,-0.016127656348176478,1.18413257454327,,0.16127656348176478,BREACH
2023-09-29,0.09821942193812676,,-0.02867448752095325,1.2277427742265845,,0.2867448752095325,BREACH
2023-10-02,0.09644140025956541,,-0.028900325388804493,1.2055175032445675,,0.28900325388804493,BREACH
2023-10-03,0.09808943359401515,,-0.03832586098555213,1.2261179199251893,,0.3832586098555213,BREACH
2023-10-04,0.10001335470642704,,-0.04744153582655619,1.250166933830338,,0.4744153582655619,BREACH
2023-10-05,0.10047158804298387,,-0.04250695287929562,1.2558948505372982,,0.42506952879295623,BREACH
2023-10-06,0.10002675967446402,,-0.038052992602991,1.2503344959308003,,0.38052992602991,BREACH
2023-10-09,0.09977469258450583,,-0.04059626812087114,1.2471836573063229,,0.4059626812087114,BREACH
2023-10-10,0.10011059368576623,,-0.0440933722965724,1.2513824210720779,,0.440933722965724,BREACH
2023-10-11,0.09862337992816392,,-0.04287183331859257,1.2327922491020489,,0.42871833318592567,BREACH
2023-10-12,0.09768363093237632,,-0.03745909298366956,1.221045386654704,,0.3745909298366956,BREACH
2023-10-13,0.09775534025402298,,-0.03935585605316938,1.2219417531752872,,0.3935585605316938,BREACH
2023-10-16,0.0979029620366504,,-0.036313514030400174,1.22378702545813,,0.36313514030400174,BREACH
2023-10-17,0.09792461217455412,,-0.03456586932634775,1.2240576521819264,,0.34565869326347753,BREACH
2023-10-18,0.09718993522091136,,-0.0335299770683638,1.214874190261392,,0.33529977068363803,BREACH
2023-10-19,0.09724507449812375,,-0.03017358217422672,1.2155634312265469,,0.3017358217422672,BREACH
2023-10-20,0.09707689064428383,,-0.027690310237453497,1.2134611330535479,,0.27690310237453497,BREACH
2023-10-23,0.0968637705729909,,-0.02450025733373984,1.2107971321623863,,0.2450025733373984,BREACH
2023-10-24,0.09630228149125787,,-0.024253681524035953,1.2037785186407233,,0.24253681524035953,BREACH
2023-10-25,0.0961122868499395,,-0.024534644524532356,1.2014035856242438,,0.24534644524532356,BREACH
2023-10-26,0.09372870417886518,,-0.02644709745606555,1.1716088022358147,,0.2644709745606555,BREACH
2023-10-27,0.09262185441346296,,-0.025363368587767665,1.157773180168287,,0.25363368587767665,BREACH
2023-10-30,0.0913214103900064,,-0.01768091023341989,1.14151762987508,,0.1768091023341989,BREACH
2023-10-31,0.09179371849719203,,-0.012202495105949729,1.1474214812149004,,0.12202495105949729,BREACH
2023-11-01,0.0928528888563527,,-0.01847008806529349,1.1606611107044087,,0.18470088065293488,BREACH
2023-11-02,0.09249979576465453,,-0.01619592180829521,1.1562474470581816,,0.1619592180829521,BREACH
2023-11-03,0.09276404371452171,,-0.011777752244000905,1.1595505464315214,,0.11777752244000905,BREACH
2023-11-06,0.09211912095876365,,-0.006074923310274483,1.1514890119845456,,0.060749233102744826,BREACH
2023-11-07,0.09319996760640095,,0.0,1.1649995950800118,,0.0,BREACH
2023-11-08,0.09352139567327153,,-0.010389151532732899,1.1690174459158942,,0.10389151532732899,BREACH
2023-11-09,0.09319306213206173,,-0.004493822090886113,1.1649132766507715,,0.044938220908861126,BREACH
2023-11-10,0.09367432824846408,,-0.008279324062344107,1.1709291031058011,,0.08279324062344107,BREACH
2023-11-13,0.09368166943530765,,-0.004874349650249021,1.1710208679413456,,0.04874349650249021,BREACH
2023-11-14,0.09161760796639097,,0.0,1.1452200995798871,,0.0,BREACH
2023-11-15,0.09025732734540365,,0.0,1.1282165918175455,,0.0,BREACH
2023-11-16,0.09085034874072617,,-0.005995955954335219,1.1356293592590772,,0.05995955954335219,BREACH
2023-11-17,0.09104686570165446,,-0.0014895559846191953,1.1380858212706808,,0.014895559846191953,BREACH
2023-11-20,0.09117216294609795,,0.0,1.1396520368262244,,0.0,BREACH
2023-11-21,0.09142478300315096,,0.0,1.142809787539387,,0.0,BREACH
2023-11-22,0.09161285874678055,,-0.0029587662544107163,1.1451607343347567,,0.029587662544107163,BREACH
2023-11-23,0.09281155564531232,,0.0,1.160144445566404,,0.0,BREACH
2023-11-24,0.09083108120753092,,-0.0014263855890865873,1.1353885150941365,,0.014263855890865873,BREACH
2023-11-27,0.09104180106374107,,0.0,1.1380225132967634,,0.0,BREACH
2023-11-28,0.09092379695648567,,0.0,1.136547461956071,,0.0,BREACH
2023-11-29,0.09192497941807877,,-0.0067857372983782804,1.1490622427259847,,0.0678573729837828,BREACH
2023-11-30,0.09187117410011289,,-0.0037198776572194836,1.1483896762514112,,0.037198776572194836,BREACH
2023-12-01,0.09120090374582572,,-0.003519671886987763,1.1400112968228215,,0.03519671886987763,BREACH
2023-12-04,0.09121345006163535,,-0.004407949346479256,1.140168125770442,,0.04407949346479256,BREACH
2023-12-05,0.09090830342365767,,-0.008371458880885085,1.1363537927957208,,0.08371458880885085,BREACH
2023-12-06,0.09242436831872654,,0.0,1.1553046039840817,,0.0,BREACH
2023-12-07,0.08877014074889394,,0.0,1.1096267593611744,,0.0,BREACH
2023-12-08,0.0892276327685095,,0.0,1.1153454096063686,,0.0,BREACH
2023-12-11,0.08996879932512183,,-0.004725091449252816,1.1246099915640229,,0.04725091449252816,BREACH
2023-12-12,0.08962885985860869,,-0.004328431591093529,1.1203607482326086,,0.04328431591093529,BREACH
2023-12-13,0.08795883401054144,,-0.0029423566205307727,1.099485425131768,,0.029423566205307727,BREACH
2023-12-14,0.08888836972440303,,-0.009900280368032144,1.111104621555038,,0.09900280368032144,BREACH
2023-12-15,0.0864052382223128,,-0.0036979437203136234,1.08006547777891,,0.036979437203136234,BREACH
2023-12-18,0.087490301892737,,-0.009886094163569004,1.0936287736592125,,0.09886094163569004,BREACH
2023-12-19,0.08641261706825756,,-0.012098708721323237,1.0801577133532194,,0.12098708721323237,BREACH
2023-12-20,0.08681125532450364,,-0.006164192422778325,1.0851406915562953,,0.06164192422778325,BREACH
2023-12-21,0.08427877453557238,-0.008030270732415086,-0.0026692948354778423,1.0534846816946548,0.4015135366207543,0.026692948354778423,BREACH
2023-12-22,0.08655072438165577,-0.008030270732415086,0.0,1.0818840547706972,0.4015135366207543,0.0,BREACH
2023-12-25,0.09009262196043315,-0.008298509619129906,-0.01133977013033216,1.1261577745054143,0.4149254809564953,0.11339770130332161,BREACH
2023-12-26,0.09236137733197089,-0.008794623889755196,-0.020683038861998515,1.154517216649636,0.4397311944877598,0.20683038861998515,BREACH
2023-12-27,0.08859592472313256,-0.008794623889755196,-0.015213316015087908,1.107449059039157,0.4397311944877598,0.15213316015087908,BREACH
2023-12-28,0.08864110278187759,-0.008794623889755196,-0.012124535576118367,1.10801378477347,0.4397311944877598,0.12124535576118367,BREACH
2023-12-29,0.08758181256170339,-0.008794623889755196,-0.002176279312213647,1.0947726570212923,0.4397311944877598,0.02176279312213647,BREACH
2024-01-01,0.0847504065398375,-0.008794623889755196,-0.0020732555701699074,1.0593800817479686,0.4397311944877598,0.020732555701699074,BREACH
2024-01-02,0.08447322193201036,-0.008794623889755196,0.0,1.0559152741501294,0.4397311944877598,0.0,BREACH
2024-01-03,0.08429914010506248,-0.008794623889755196,0.0,1.053739251313281,0.4397311944877598,0.0,BREACH
2024-01-04,0.08841153655275161,-0.009328683080368098,-0.012379739145856883,1.105144206909395,0.46643415401840493,0.12379739145856883,BREACH
2024-01-05,0.08783833378098739,-0.009328683080368098,-0.010010247874626121,1.0979791722623424,0.46643415401840493,0.10010247874626121,BREACH
2024-01-08,0.08786981903408414,-0.009328683080368098,-0.00735857143558849,1.0983727379260517,0.46643415401840493,0.0735857143558849,BREACH
2024-01-09,0.09147700305627239,-0.009463272906741609,-0.019233061882739322,1.143462538203405,0.47316364533708044,0.19233061882739322,BREACH
2024-01-10,0.09462248353277658,-0.009463272906741609,-0.005698083469056536,1.1827810441597073,0.47316364533708044,0.05698083469056536,BREACH
2024-01-11,0.09458564433334932,-0.009463272906741609,-0.003162874910757618,1.1823205541668664,0.47316364533708044,0.03162874910757618,BREACH
2024-01-12,0.09512414782331044,-0.009463272906741609,-0.006758941017742548,1.1890518477913805,0.47316364533708044,0.06758941017742548,BREACH
2024-01-15,0.09517587504826978,-0.009463272906741609,-0.0037968209732465175,1.1896984381033722,0.47316364533708044,0.037968209732465175,BREACH
2024-01-16,0.09578633848904193,-0.009463272906741609,0.0,1.1973292311130241,0.47316364533708044,0.0,BREACH
2024-01-17,0.0961747513116768,-0.009463272906741609,-0.003008505259134542,1.20218439139596,0.47316364533708044,0.030085052591345418,BREACH
2024-01-18,0.09610772523373377,-0.009463272906741609,-0.002379010569983353,1.2013465654216722,0.47316364533708044,0.02379010569983353,BREACH
2024-01-19,0.09645711784949715,-0.009463272906741609,-0.005264481893893613,1.2057139731187143,0.47316364533708044,0.05264481893893613,BREACH
2024-01-22,0.09681890235623451,-0.009463272906741609,-0.008412390705657469,1.2102362794529313,0.47316364533708044,0.08412390705657469,BREACH
2024-01-23,0.09743525148073322,-0.009463272906741609,-0.0008187716331206074,1.217940643509165,0.47316364533708044,0.008187716331206074,BREACH
2024-01-24,0.09753379572932147,-0.009463272906741609,0.0,1.2191724466165184,0.47316364533708044,0.0,BREACH
2024-01-25,0.09746422355008798,-0.009463272906741609,-0.004959430009432775,1.2183027943760998,0.47316364533708044,0.04959430009432775,BREACH
2024-01-26,0.09723154637299604,-0.009463272906741609,-0.0009581867252455023,1.2153943296624505,0.47316364533708044,0.009581867252455023,BREACH
2024-01-29,0.10165226187212063,-0.009580181228240885,-0.016309811154938236,1.270653273401508,0.47900906141204425,0.16309811154938236,BREACH
2024-01-30,0.10224149171539276,-0.009580181228240885,-0.00975021191876535,1.2780186464424095,0.47900906141204425,0.0975021191876535,BREACH
2024-01-31,0.10327296164225258,-0.009580181228240885,-0.016646442121216243,1.2909120205281572,0.47900906141204425,0.16646442121216243,BREACH
2024-02-01,0.103103989324769,-0.009580181228240885,-0.01194483441604266,1.2887998665596125,0.47900906141204425,0.1194483441604266,BREACH
2024-02-02,0.10433823318206555,-0.009704283841860194,-0.022076846242240156,1.3042279147758193,0.4852141920930097,0.22076846242240156,BREACH
2024-02-05,0.10192177686491787,-0.009704283841860194,-0.020349276943063987,1.2740222108114734,0.4852141920930097,0.20349276943063987,BREACH
2024-02-06,0.10140358896318391,-0.009704283841860194,-0.020500657229222563,1.2675448620397989,0.4852141920930097,0.20500657229222563,BREACH
2024-02-07,0.10128027724609596,-0.009704283841860194,-0.02350346957107219,1.2660034655761996,0.4852141920930097,0.23503469571072189,BREACH
2024-02-08,0.10156717872914425,-0.009704283841860194,-0.01823738772906891,1.2695897341143032,0.4852141920930097,0.1823738772906891,BREACH
2024-02-09,0.10047103037841976,-0.009704283841860194,-0.01803327950510758,1.2558878797302468,0.4852141920930097,0.1803327950510758,BREACH
2024-02-12,0.10019937389669885,-0.009704283841860194,-0.016725416281151984,1.2524921737087356,0.4852141920930097,0.16725416281151984,BREACH
2024-02-13,0.09929827766741296,-0.009704283841860194,-0.016006358590642256,1.241228470842662,0.4852141920930097,0.16006358590642256,BREACH
2024-02-14,0.10059997497602571,-0.009704283841860194,-0.02418001856077412,1.2574996872003215,0.4852141920930097,0.2418001856077412,BREACH
2024-02-15,0.10063809228391071,-0.009704283841860194,-0.019996508038819805,1.2579761535488838,0.4852141920930097,0.19996508038819805,BREACH
