Date,Rolling_Volatility,Rolling_VaR_95
2024-03-20,0.09685498706961565,-0.009704283841860194
2024-03-21,0.09379857452210145,-0.009704283841860194
2024-03-22,0.0918908715915366,-0.009704283841860194
2024-03-25,0.09705303076424614,-0.009705339861673021
2024-03-26,0.09916997397700758,-0.009705339861673021
2024-03-27,0.09740855981193075,-0.009705339861673021
2024-03-28,0.09746478789537498,-0.009705339861673021
2024-03-29,0.09745448481880263,-0.009705339861673021
2024-04-01,0.09747550802799729,-0.009705339861673021
2024-04-02,0.09589961621074992,-0.009705339861673021
2024-04-03,0.09585599145845447,-0.009704283841860194
2024-04-04,0.0986596676190782,-0.009704283841860194
2024-04-05,0.09510695259368827,-0.009704283841860194
2024-04-08,0.09169060590523989,-0.009704283841860194
2024-04-09,0.09192106515519671,-0.009704283841860194
2024-04-10,0.09150510367876738,-0.009580181228240885
2024-04-11,0.09142245378745532,-0.009580181228240885
2024-04-12,0.0905700775426231,-0.009580181228240885
2024-04-15,0.09518275512498724,-0.009580181228240885
2024-04-16,0.09525894220238572,-0.009580181228240885
2024-04-17,0.09500196837017251,-0.009580181228240885
2024-04-18,0.09476133239170804,-0.009580181228240885
2024-04-19,0.09490412230797705,-0.009580181228240885
2024-04-22,0.09502600606408765,-0.009580181228240885
2024-04-23,0.09415940893490157,-0.009580181228240885
2024-04-24,0.09474328951378565,-0.009580181228240885
2024-04-25,0.0894187039008796,-0.009580181228240885
2024-04-26,0.09093573254097713,-0.009580181228240885
2024-04-29,0.08942488871294205,-0.009580181228240885
2024-04-30,0.08957931887844015,-0.009580181228240885
2024-05-01,0.0870039011816729,-0.009580181228240885
2024-05-02,0.08717585929064636,-0.009580181228240885
2024-05-03,0.08716696719104408,-0.009580181228240885
2024-05-06,0.08667150749743606,-0.009580181228240885
2024-05-07,0.08734202177632193,-0.009580181228240885
2024-05-08,0.08796073057133176,-0.009580181228240885
2024-05-09,0.08795921804714918,-0.009580181228240885
2024-05-10,0.08806759420209426,-0.009580181228240885
2024-05-13,0.08602248102617219,-0.009580181228240885
2024-05-14,0.08899063419020226,-0.009647442589114456
2024-05-15,0.08895066338101146,-0.009647442589114456
2024-05-16,0.08755152012093623,-0.009647442589114456
2024-05-17,0.08689261279336105,-0.009647442589114456
2024-05-20,0.08525175491906,-0.009647442589114456
2024-05-21,0.084840505912587,-0.009647442589114456
2024-05-22,0.08513354158505712,-0.009647442589114456
2024-05-23,0.08552381280815907,-0.009647442589114456
2024-05-24,0.08489150882864581,-0.009647442589114456
2024-05-27,0.08453895561497773,-0.009647442589114456
2024-05-28,0.08592793563921834,-0.009647442589114456
2024-05-29,0.08659224918212081,-0.009647442589114456
2024-05-30,0.08705222874523186,-0.009647442589114456
2024-05-31,0.08795285139880413,-0.009647442589114456
2024-06-03,0.0928157802069171,-0.009704283841860194
2024-06-04,0.09254832199136516,-0.009704283841860194
2024-06-05,0.0936041333770953,-0.009704283841860194
2024-06-06,0.09685976345332883,-0.009704283841860194
2024-06-07,0.09791102745508823,-0.009704283841860194
2024-06-10,0.09786187713608399,-0.009704283841860194
2024-06-11,0.0985624236875873,-0.009704283841860194
2024-06-12,0.09950563255215963,-0.009704283841860194
2024-06-13,0.0995245480655514,-0.009704283841860194
2024-06-14,0.09735600931518036,-0.009704283841860194
2024-06-17,0.09759268066085135,-0.009704283841860194
2024-06-18,0.09987151675747413,-0.009704283841860194
2024-06-19,0.10218528798980041,-0.009705339861673021
2024-06-20,0.09674577549804693,-0.009705339861673021
2024-06-21,0.09657103726952042,-0.009705339861673021
2024-06-24,0.09693985245538801,-0.009705339861673021
2024-06-25,0.097023278806707,-0.009705339861673021
2024-06-26,0.09705881358308682,-0.009705339861673021
2024-06-27,0.09917473774604589,-0.009705339861673021
2024-06-28,0.09722703360713188,-0.009705339861673021
2024-07-01,0.09737410161654705,-0.009705339861673021
2024-07-02,0.09531638938818407,-0.009705339861673021
2024-07-03,0.09533283588250509,-0.009705339861673021
2024-07-04,0.09785009662583535,-0.009705339861673021
2024-07-05,0.09840805966725748,-0.009705339861673021
2024-07-08,0.09880751382197735,-0.009705339861673021
2024-07-09,0.09899576157631174,-0.009705339861673021
2024-07-10,0.10185247184860062,-0.009717139305162551
2024-07-11,0.0972557702785553,-0.009717139305162551
2024-07-12,0.09719336557113299,-0.009717139305162551
2024-07-15,0.09954844347502298,-0.009717139305162551
2024-07-16,0.09938185260219926,-0.009717139305162551
2024-07-17,0.10064528720508846,-0.009717139305162551
2024-07-18,0.10097088271532459,-0.009717139305162551
2024-07-19,0.10134657947388043,-0.009717139305162551
2024-07-22,0.10179119555011308,-0.009717139305162551
2024-07-23,0.10070396388338212,-0.009717139305162551
2024-07-24,0.09916690285463457,-0.009717139305162551
2024-07-25,0.10043521893756893,-0.009717139305162551
2024-07-26,0.10023099066077829,-0.009717139305162551
2024-07-29,0.10040987374738247,-0.009717139305162551
2024-07-30,0.10035969023545982,-0.009704859471917288
2024-07-31,0.10052867773236447,-0.009704859471917288
2024-08-01,0.10372320050222819,-0.009947285233704074
2024-08-02,0.10355565994358314,-0.009947285233704074
2024-08-05,0.10267735735857524,-0.009947285233704074
2024-08-06,0.10265868268342812,-0.009947285233704074
2024-08-07,0.10299611279546714,-0.009947285233704074
2024-08-08,0.10307967505655423,-0.009947285233704074
2024-08-09,0.10136689595522269,-0.009947285233704074
2024-08-12,0.1013812231292028,-0.009947285233704074
2024-08-13,0.10250182958611022,-0.009947285233704074
2024-08-14,0.10393336738429296,-0.009947285233704074
2024-08-15,0.10364558193576888,-0.009947285233704074
2024-08-16,0.10378685937266158,-0.009947285233704074
2024-08-19,0.10344735746601534,-0.009947285233704074
2024-08-20,0.1032235341130714,-0.009947285233704074
2024-08-21,0.1051974948626426,-0.009947285233704074
2024-08-22,0.10746916751694106,-0.009947285233704074
2024-08-23,0.10648273869250906,-0.009947285233704074
2024-08-26,0.10710112064175856,-0.009947285233704074
2024-08-27,0.10787792357127056,-0.009947285233704074
2024-08-28,0.1074230792522691,-0.009947285233704074
2024-08-29,0.10375837086552876,-0.009947285233704074
2024-08-30,0.10481343115931235,-0.009947285233704074
2024-09-02,0.10394704916032371,-0.009947285233704074
2024-09-03,0.10073912144539296,-0.009947285233704074
2024-09-04,0.0993662538593468,-0.009947285233704074
2024-09-05,0.09959631442947643,-0.009947285233704074
2024-09-06,0.10138586148211963,-0.010247700053216456
2024-09-09,0.10010816615749538,-0.010247700053216456
2024-09-10,0.1002581210396499,-0.010247700053216456
2024-09-11,0.09983900162151703,-0.010247700053216456
2024-09-12,0.09968424399434296,-0.010247700053216456
2024-09-13,0.09795503282070207,-0.010247700053216456
2024-09-16,0.09589085278521499,-0.010247700053216456
2024-09-17,0.09589337821873418,-0.009947285233704074
2024-09-18,0.0941000849941343,-0.009947285233704074
2024-09-19,0.0946287416623183,-0.009929948223170702
2024-09-20,0.09497417572680689,-0.009929948223170702
2024-09-23,0.0974261336609788,-0.010247700053216456
2024-09-24,0.09443600088436505,-0.010247700053216456
2024-09-25,0.0990478809408512,-0.010247700053216456
2024-09-26,0.10013185402383605,-0.010247700053216456
2024-09-27,0.10151834861208762,-0.010247700053216456
2024-09-30,0.10244275597183887,-0.010247700053216456
2024-10-01,0.10131329862541544,-0.010247700053216456
2024-10-02,0.10037626038063363,-0.010247700053216456
2024-10-03,0.10058634771643558,-0.010247700053216456
2024-10-04,0.10066974150342897,-0.010247700053216456
2024-10-07,0.09904812968431709,-0.010247700053216456
2024-10-08,0.09907270088736769,-0.010247700053216456
2024-10-09,0.0995714878895017,-0.010247700053216456
2024-10-10,0.09705195329877983,-0.010247700053216456
2024-10-11,0.09743513061439094,-0.010247700053216456
2024-10-14,0.09543280404793902,-0.010247700053216456
2024-10-15,0.09542215876827297,-0.010247700053216456
2024-10-16,0.0952707041236882,-0.010247700053216456
2024-10-17,0.09514018518284711,-0.010247700053216456
2024-10-18,0.09505185030893538,-0.010247700053216456
2024-10-21,0.09521863236381907,-0.010247700053216456
2024-10-22,0.09616733702588952,-0.010247700053216456
2024-10-23,0.09639173401032401,-0.010247700053216456
2024-10-24,0.09598135244183373,-0.010247700053216456
2024-10-25,0.09604577643163421,-0.01003613051318914
2024-10-28,0.09998523451799093,-0.01003613051318914
2024-10-29,0.0966675093128374,-0.01003613051318914
2024-10-30,0.095720739076457,-0.01003613051318914
2024-10-31,0.09571945897729164,-0.01003613051318914
2024-11-01,0.09905141972414148,-0.01003613051318914
2024-11-04,0.0987961011815427,-0.01003613051318914
2024-11-05,0.09812218897343912,-0.01003613051318914
2024-11-06,0.09886282630598173,-0.01003613051318914
2024-11-07,0.09926367095314956,-0.01003613051318914
2024-11-08,0.09863508949227753,-0.01003613051318914
2024-11-11,0.09699528813175855,-0.01003613051318914
2024-11-12,0.09861966552738759,-0.01003613051318914
2024-11-13,0.09862693078357748,-0.01003613051318914
2024-11-14,0.0987325909056062,-0.01003613051318914
2024-11-15,0.10123076381124255,-0.01003613051318914
2024-11-18,0.10022822396692141,-0.01003613051318914
2024-11-19,0.09801485856120305,-0.01003613051318914
2024-11-20,0.09822225801380724,-0.01003613051318914
2024-11-21,0.09755766714196361,-0.01003613051318914
2024-11-22,0.09650604849900134,-0.01003613051318914
2024-11-25,0.10240220184721276,-0.01003613051318914
2024-11-26,0.10252735883540917,-0.01003613051318914
2024-11-27,0.1013631561635546,-0.01003613051318914
2024-11-28,0.10143522570467975,-0.01003613051318914
2024-11-29,0.10149559815401384,-0.01003613051318914
2024-12-02,0.10210170617499897,-0.01003613051318914
2024-12-03,0.10234532049761032,-0.01003613051318914
2024-12-04,0.10152121994846246,-0.01003613051318914
2024-12-05,0.10380810660718877,-0.010247700053216456
2024-12-06,0.10411468692586205,-0.010247700053216456
2024-12-09,0.10607232926287985,-0.010247700053216456
2024-12-10,0.10495087139376819,-0.010247700053216456
2024-12-11,0.10580156837791599,-0.010187168220283517
2024-12-12,0.1085892999382893,-0.010247700053216456
2024-12-13,0.10859465646936527,-0.010247700053216456
2024-12-16,0.11000953462599031,-0.010247700053216456
2024-12-17,0.1089484634345657,-0.010247700053216456
2024-12-18,0.10881340941825002,-0.010247700053216456
2024-12-19,0.10646028232141512,-0.010247700053216456
2024-12-20,0.10659210731235265,-0.010247700053216456
2024-12-23,0.10164082060693204,-0.010187168220283517
2024-12-24,0.10055308509881962,-0.010187168220283517
2024-12-25,0.09923129842474218,-0.010187168220283517
2024-12-26,0.09811103282229286,-0.009991156587116093
2024-12-27,0.09767742962346215,-0.009991156587116093
2024-12-30,0.09827775634659577,-0.009991156587116093
2024-12-31,0.09863777620561091,-0.009991156587116093
2025-01-01,0.09865430842265124,-0.009991156587116093
2025-01-02,0.09796634688539492,-0.009991156587116093
2025-01-03,0.09799775951453896,-0.009991156587116093
2025-01-06,0.0976999259346927,-0.009991156587116093
2025-01-07,0.09784561308747439,-0.009991156587116093
2025-01-08,0.09748764654232388,-0.009991156587116093
2025-01-09,0.09768091617562542,-0.009991156587116093
2025-01-10,0.09724418699725211,-0.009991156587116093
2025-01-13,0.09687620787413319,-0.009991156587116093
2025-01-14,0.09824684955676158,-0.009991156587116093
2025-01-15,0.09841998335345462,-0.009761397991293169
2025-01-16,0.0982681522737951,-0.009761397991293169
2025-01-17,0.09888950597507656,-0.009991156587116093
2025-01-20,0.10017581847285939,-0.009991156587116093
2025-01-21,0.10013592614063543,-0.009761397991293169
2025-01-22,0.10068926600109594,-0.009761397991293169
2025-01-23,0.09653925895315893,-0.009761397991293169
2025-01-24,0.09677798082654093,-0.009761397991293169
2025-01-27,0.09680572138635282,-0.009761397991293169
2025-01-28,0.0968751449343046,-0.009761397991293169
2025-01-29,0.09302476795817556,-0.009761397991293169
2025-01-30,0.09255588924477913,-0.009761397991293169
2025-01-31,0.09274074631856051,-0.009761397991293169
2025-02-03,0.09530932582499863,-0.009991156587116093
2025-02-04,0.09512785414616513,-0.009991156587116093
2025-02-05,0.09473774014527973,-0.009991156587116093
2025-02-06,0.0947748951419044,-0.009991156587116093
2025-02-07,0.0951256468941109,-0.009991156587116093
2025-02-10,0.09496620485968664,-0.009991156587116093
2025-02-11,0.09486225745984342,-0.009991156587116093
2025-02-12,0.09328243876685138,-0.009991156587116093
2025-02-13,0.09296761063259895,-0.009991156587116093
2025-02-14,0.0921972786413505,-0.009991156587116093
2025-02-17,0.09221978786419154,-0.009991156587116093
2025-02-18,0.09137490152541611,-0.009991156587116093
2025-02-19,0.09138759862744518,-0.009991156587116093
2025-02-20,0.08403278419277047,-0.009991156587116093
2025-02-21,0.08369228015103408,-0.009991156587116093
2025-02-24,0.08368247514971992,-0.009991156587116093
2025-02-25,0.08402205556263587,-0.009991156587116093
2025-02-26,0.08866040341210614,-0.009991156587116093
2025-02-27,0.08927377400073674,-0.009991156587116093
2025-02-28,0.08920935203727111,-0.009991156587116093
2025-03-03,0.0874237410639661,-0.009991156587116093
2025-03-04,0.08568066721719966,-0.009991156587116093
2025-03-05,0.08907742229955026,-0.010187168220283517
2025-03-06,0.08724867797577919,-0.009991156587116093
2025-03-07,0.08982429741871162,-0.010187168220283517
2025-03-10,0.09075090170423959,-0.010187168220283517
2025-03-11,0.08773965431544903,-0.010187168220283517
2025-03-12,0.08974800957154434,-0.009991156587116093
2025-03-13,0.08720343768016627,-0.009991156587116093
2025-03-14,0.09026725705226389,-0.010187168220283517
2025-03-17,0.08973572969031735,-0.010187168220283517
2025-03-18,0.09037283479177652,-0.010187168220283517
2025-03-19,0.09095899949639216,-0.010187168220283517
2025-03-20,0.09116078443410107,-0.010187168220283517
2025-03-21,0.09136596863842804,-0.010187168220283517
2025-03-24,0.09248756664596428,-0.010187168220283517
2025-03-25,0.09266277856461147,-0.010187168220283517
2025-03-26,0.09282409753372485,-0.010187168220283517
2025-03-27,0.09325011789724993,-0.010187168220283517
2025-03-28,0.09370530232087239,-0.010187168220283517
2025-03-31,0.09366731356679778,-0.010187168220283517
2025-04-01,0.0940110927884249,-0.010187168220283517
2025-04-02,0.09414393403146039,-0.010187168220283517
2025-04-03,0.09460508107655563,-0.010187168220283517
2025-04-04,0.0944642710467766,-0.010187168220283517
2025-04-07,0.09547131819772452,-0.010187168220283517
2025-04-08,0.096120470790776,-0.010187168220283517
2025-04-09,0.09772820450902805,-0.010187168220283517
2025-04-10,0.09968656097358658,-0.010187168220283517
2025-04-11,0.097163097756438,-0.010187168220283517
2025-04-14,0.09722669402792185,-0.010187168220283517
2025-04-15,0.09771575954030955,-0.010187168220283517
2025-04-16,0.09570312064051206,-0.010187168220283517
2025-04-17,0.09538629116769175,-0.010187168220283517
2025-04-18,0.09558880646787227,-0.010187168220283517
2025-04-21,0.09505049500770492,-0.010187168220283517
2025-04-22,0.09974260754955579,-0.010187168220283517
2025-04-23,0.10041779350250492,-0.010187168220283517
2025-04-24,0.10120938696292865,-0.010187168220283517
2025-04-25,0.10173892353922605,-0.010187168220283517
2025-04-28,0.10308098194691044,-0.010187168220283517
2025-04-29,0.10729145808781929,-0.010187168220283517
2025-04-30,0.10696145920499767,-0.010187168220283517
2025-05-01,0.10475085381103034,-0.010187168220283517
2025-05-02,0.10487941170834392,-0.010187168220283517
2025-05-05,0.10453807387341006,-0.010187168220283517
2025-05-06,0.10704319726901354,-0.010187168220283517
2025-05-07,0.10562244081621056,-0.010187168220283517
2025-05-08,0.10548233860047777,-0.010187168220283517
2025-05-09,0.10563958741816619,-0.010187168220283517
2025-05-12,0.10494843799653208,-0.010187168220283517
2025-05-13,0.10490979303450512,-0.010187168220283517
2025-05-14,0.10564529312982827,-0.010187168220283517
2025-05-15,0.10538339671093709,-0.010187168220283517
2025-05-16,0.10546233019419639,-0.010187168220283517
2025-05-19,0.10577450566997593,-0.010187168220283517
2025-05-20,0.10581913039001911,-0.010187168220283517
2025-05-21,0.10648568379700353,-0.01003818060488546
2025-05-22,0.10829314184073081,-0.01003818060488546
2025-05-23,0.10814454014313393,-0.01003818060488546
2025-05-26,0.10493597807498432,-0.01003818060488546
2025-05-27,0.10479567861919975,-0.01003818060488546
2025-05-28,0.10441553398931484,-0.01003818060488546
2025-05-29,0.10305872238154955,-0.01003818060488546
2025-05-30,0.10412513481868554,-0.01003818060488546
2025-06-02,0.10076021981984509,-0.01003818060488546
2025-06-03,0.10053247146289657,-0.01003818060488546
2025-06-04,0.10173841506524903,-0.01003818060488546
2025-06-05,0.09979534360407528,-0.01003818060488546
2025-06-06,0.09984747610445949,-0.00990605447766836
2025-06-09,0.0989579456140388,-0.00990605447766836
2025-06-10,0.09927928698111309,-0.00990605447766836
2025-06-11,0.09783686796103772,-0.00990605447766836
2025-06-12,0.09776973890973759,-0.00990605447766836
2025-06-13,0.09657219732950861,-0.00990605447766836
2025-06-16,0.09525316721793509,-0.00990605447766836
2025-06-17,0.09573697269182622,-0.00990605447766836
2025-06-18,0.09484951599853503,-0.00990605447766836
2025-06-19,0.09510355082610233,-0.00990605447766836
